Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM	Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
FBgn0038149	GILT1	chr3R	-	13398526	13401862	2.658645	38.695786	65.986160	FBgn0038149	GILT1	chr3R	-	13398526	13401862	4.821747	74.592293	119.725281
FBgn0053977	CG33977	chr3R	-	13402559	13403051	0.604706	8.801315	15.008483	FBgn0053977	CG33977	chr3R	-	13402559	13403051	1.131765	17.508373	28.102032
FBgn0267151	lncRNA:CR45591	chr3R	-	13425833	13426178	0.000000	0.000000	0.000000	FBgn0267151	lncRNA:CR45591	chr3R	-	13425833	13426178	0.000000	0.000000	0.000000
FBgn0000046	Act87E	chr3R	+	13425983	13428375	1.151752	20.293621	34.605789	FBgn0000046	Act87E	chr3R	+	13425983	13428375	2.608850	48.858009	78.420151
FBgn0004049	yrt	chr3R	-	13428867	13434984	1.080421	15.725205	26.815477	FBgn0004049	yrt	chr3R	-	13428867	13434984	0.599462	9.273660	14.884804
FBgn0261814	lncRNA:CR42756	chr3R	-	13438587	13439209	0.0	0.0	0.0	FBgn0261814	lncRNA:CR42756	chr3R	-	13438587	13439209	0.118780	1.837523	2.949340
FBgn0038156	side-IV	chr3R	+	13450590	13464184	0.057779	0.840956	1.434044	FBgn0038156	side-IV	chr3R	+	13450590	13464184	0.072223	1.117288	1.793317
FBgn0040554	asRNA:CR17025	chr3R	-	13455511	13466106	0.146907	2.138188	3.646154	FBgn0040554	asRNA:CR17025	chr3R	-	13455511	13466106	0.152577	2.360362	3.788528
FBgn0286034	asRNA:CR46354	chr3R	-	13459671	13466106	0.032855	0.478195	0.815444	FBgn0286034	asRNA:CR46354	chr3R	-	13459671	13466106	0.041918	0.648470	1.040835
FBgn0262323	mir-252	chr3R	-	13464219	13464311	0.000000	0.000000	0.000000	FBgn0262323	mir-252	chr3R	-	13464219	13464311	0.000000	0.000000	0.000000
FBgn0051337	CG31337	chr3R	-	13543966	13545400	5.809187	84.550987	144.180954	FBgn0051337	CG31337	chr3R	-	13543966	13545400	2.551237	39.467567	63.347904
FBgn0263396	sqd	chr3R	-	13634862	13646304	5.868690	161.382828	275.198761	FBgn0263396	sqd	chr3R	-	13634862	13646304	4.789671	155.355423	249.355133
FBgn0015778	rin	chr3R	+	13647004	13654527	8.092628	134.279037	228.979919	FBgn0015778	rin	chr3R	+	13647004	13654527	7.747155	141.727814	227.481979
FBgn0010258	Rbp4	chr3R	-	13654556	13656394	0.000000	0.000000	0.000000	FBgn0010258	Rbp4	chr3R	-	13654556	13656394	0.023102	0.357387	0.573629
FBgn0004237	Hrb87F	chr3R	-	13656846	13660531	8.815150	155.988831	266.000671	FBgn0004237	Hrb87F	chr3R	-	13656846	13660531	7.135194	137.644348	220.927750
FBgn0004587	B52	chr3R	+	13661311	13666891	4.651519	153.575943	261.886078	FBgn0004587	B52	chr3R	+	13661311	13666891	4.697195	141.519958	227.148376
FBgn0038166	CG9588	chr3R	-	13675092	13676681	1.864600	27.138697	46.278385	FBgn0038166	CG9588	chr3R	-	13675092	13676681	1.412724	21.854801	35.078320
FBgn0038167	Lkb1	chr3R	+	13676549	13679430	1.433955	20.870787	35.590004	FBgn0038167	Lkb1	chr3R	+	13676549	13679430	1.178150	18.225948	29.253782
FBgn0038168	omd	chr3R	-	13679440	13687210	0.917667	13.356369	22.776009	FBgn0038168	omd	chr3R	-	13679440	13687210	0.916111	14.172212	22.747284
FBgn0024555	flfl	chr3R	+	13683921	13693905	2.232619	32.495106	55.412422	FBgn0024555	flfl	chr3R	+	13683921	13693905	2.211535	34.212387	54.913013
FBgn0038170	CG14367	chr3R	+	13694053	13695513	0.061462	0.894561	1.525454	FBgn0038170	CG14367	chr3R	+	13694053	13695513	0.000000	0.000000	0.000000
FBgn0028487	f-cup	chr3R	-	13695263	13700838	0.769056	11.193381	19.087563	FBgn0028487	f-cup	chr3R	-	13695263	13700838	0.540663	8.364041	13.424809
FBgn0002937	ninaB	chr3R	+	13700565	13703164	0.000000	0.000000	0.000000	FBgn0002937	ninaB	chr3R	+	13700565	13703164	0.000000	0.000000	0.000000
FBgn0038172	Adgf-D	chr3R	-	13703084	13705402	0.000000	0.000000	0.000000	FBgn0038172	Adgf-D	chr3R	-	13703084	13705402	0.000000	0.000000	0.000000
FBgn0040077	primo-1	chr3R	-	13710017	13711835	0.551647	18.242880	31.108749	FBgn0040077	primo-1	chr3R	-	13710017	13711835	0.741766	11.475099	18.418251
FBgn0040076	primo-2	chr3R	-	13710017	13711835	0.551647	8.029058	13.691586	FBgn0040076	primo-2	chr3R	-	13710017	13711835	0.741766	11.475099	18.418251
FBgn0085412	kmr	chr3R	+	13715207	13764667	0.006171	0.089817	0.153161	FBgn0085412	kmr	chr3R	+	13715207	13764667	0.006004	0.092882	0.149081
FBgn0267383	Ubc87F	chr3R	-	13717454	13718176	0.000000	0.000000	0.000000	FBgn0267383	Ubc87F	chr3R	-	13717454	13718176	0.000000	0.000000	0.000000
FBgn0038179	CG9312	chr3R	+	13765756	13767103	0.0	0.0	0.0	FBgn0038179	CG9312	chr3R	+	13765756	13767103	0.177199	2.741264	4.399899
FBgn0260464	CG9288	chr3R	+	13779624	13780795	0.761862	11.088674	18.909012	FBgn0260464	CG9288	chr3R	+	13779624	13780795	0.529096	8.185101	13.137597
FBgn0259721	CG42375	chr3R	+	13779624	13780795	0.761862	11.088674	18.909012	FBgn0259721	CG42375	chr3R	+	13779624	13780795	0.529096	8.185101	13.137597
FBgn0038183	CG9286	chr3R	+	13780964	13782082	1.069069	15.559981	26.533728	FBgn0038183	CG9286	chr3R	+	13780964	13782082	1.213213	18.768372	30.124407
FBgn0000454	Dip-B	chr3R	+	13782288	13785676	5.938154	92.743683	158.151581	FBgn0000454	Dip-B	chr3R	+	13782288	13785676	5.825880	95.245834	152.875504
FBgn0266464	Nsf2	chr3R	-	13833497	13837991	1.561062	29.014450	49.477020	FBgn0266464	Nsf2	chr3R	-	13833497	13837991	1.314683	20.338110	32.643936
FBgn0051495	CG31495	chr3R	-	13838240	13839934	0.164897	2.541280	4.333529	FBgn0051495	CG31495	chr3R	-	13838240	13839934	0.130973	2.195019	3.523142
FBgn0286915	CR46415	chr3R	+	13838388	13838522	0.133333	1.940622	3.309254	FBgn0286915	CR46415	chr3R	+	13838388	13838522	0.274074	4.239917	6.805332
FBgn0016672	Ipp	chr3R	+	13958789	13960474	1.238944	18.032461	30.749935	FBgn0016672	Ipp	chr3R	+	13958789	13960474	1.181883	18.283697	29.346474
FBgn0015270	Orc2	chr3R	+	13964885	13967075	0.842105	12.256587	20.900600	FBgn0015270	Orc2	chr3R	+	13964885	13967075	0.811028	12.546581	20.138044
FBgn0264493	rdx	chr3R	-	13967061	14032057	0.973122	14.163501	24.152372	FBgn0264493	rdx	chr3R	-	13967061	14032057	0.691445	10.696635	17.168766
FBgn0286041	sisRNA:CR46363	chr3R	-	13970739	13970942	0.000000	0.000000	0.000000	FBgn0286041	sisRNA:CR46363	chr3R	-	13970739	13970942	0.000000	0.000000	0.000000
FBgn0263414	asRNA:CR43460	chr3R	+	13971733	13974675	0.066968	1.844255	3.144925	FBgn0263414	asRNA:CR43460	chr3R	+	13971733	13974675	0.000000	0.000000	0.000000
FBgn0038194	Cyp6d5	chr3R	+	14029228	14031483	0.089024	1.295718	2.209528	FBgn0038194	Cyp6d5	chr3R	+	14029228	14031483	0.335976	5.197539	8.342375
FBgn0038195	CG3061	chr3R	+	14032371	14035041	3.828874	55.728119	95.030624	FBgn0038195	CG3061	chr3R	+	14032371	14035041	3.948511	61.083359	98.042595
FBgn0038196	CG9922	chr3R	-	14035018	14036398	1.418489	20.645685	35.206146	FBgn0038196	CG9922	chr3R	-	14035018	14036398	1.876740	29.171511	46.822094
FBgn0038197	foxo	chr3R	+	14056945	14087978	0.484746	7.055334	12.031139	FBgn0038197	foxo	chr3R	+	14056945	14087978	0.535351	8.281865	13.292911
FBgn0038198	Npc2b	chr3R	+	14089517	14092425	0.055224	0.803769	1.370631	FBgn0038198	Npc2b	chr3R	+	14089517	14092425	0.495522	7.665711	12.303946
FBgn0265168	asRNA:CR44237	chr3R	-	14109286	14110726	0.058222	0.847404	1.445039	FBgn0265168	asRNA:CR44237	chr3R	-	14109286	14110726	0.058222	0.900693	1.445668
FBgn0038203	Or88a	chr3R	+	14109445	14110823	0.061360	0.893077	1.522923	FBgn0038203	Or88a	chr3R	+	14109445	14110823	0.061360	0.949238	1.523585
FBgn0020510	Abi	chr3R	-	14119262	14122420	2.773734	40.370876	68.842613	FBgn0020510	Abi	chr3R	-	14119262	14122420	2.868275	44.372135	71.220047
FBgn0038206	twf	chr3R	+	14122654	14124474	2.040668	29.701315	50.648300	FBgn0038206	twf	chr3R	+	14122654	14124474	1.934134	29.921001	48.025070
FBgn0010340	140up	chr3R	-	14124163	14125548	0.466482	6.789507	11.577836	FBgn0010340	140up	chr3R	-	14124163	14125548	0.468958	7.254767	11.644354
FBgn0262955	RpII140	chr3R	+	14125791	14130111	2.299261	33.465061	57.066441	FBgn0262955	RpII140	chr3R	+	14125791	14130111	2.415517	37.367985	59.977940
FBgn0011582	Dop1R1	chr3R	-	14165379	14214810	0.000000	0.000000	0.000000	FBgn0011582	Dop1R1	chr3R	-	14165379	14214810	0.000000	0.000000	0.000000
FBgn0051326	CG31326	chr3R	-	14218136	14220205	0.063032	0.917412	1.564421	FBgn0051326	CG31326	chr3R	-	14218136	14220205	0.083475	1.291356	2.072707
FBgn0053329	Sp212	chr3R	-	14222074	14224155	2.228436	32.434223	55.308601	FBgn0053329	Sp212	chr3R	-	14222074	14224155	1.040452	16.095764	25.834705
FBgn0027563	CG9631	chr3R	-	14225098	14226762	0.051070	0.743309	1.267530	FBgn0027563	CG9631	chr3R	-	14225098	14226762	0.051070	0.790052	1.268082
FBgn0262983	CG43291	chr3R	-	14234984	14244677	0.000000	0.000000	0.000000	FBgn0262983	CG43291	chr3R	-	14234984	14244677	0.017177	0.265728	0.426510
FBgn0038214	CG9616	chr3R	-	14244804	14245471	0.000000	0.000000	0.000000	FBgn0038214	CG9616	chr3R	-	14244804	14245471	0.000000	0.000000	0.000000
FBgn0027083	MetRS-m	chr3R	-	14249043	14259991	0.213027	3.100545	5.287218	FBgn0027083	MetRS-m	chr3R	-	14249043	14259991	0.204914	3.170014	5.088070
FBgn0262808	CG43179	chr3R	+	14256108	14256930	0.000000	0.000000	0.000000	FBgn0262808	CG43179	chr3R	+	14256108	14256930	0.000000	0.000000	0.000000
FBgn0038217	CG14840	chr3R	-	14260208	14261213	0.000000	0.000000	0.000000	FBgn0038217	CG14840	chr3R	-	14260208	14261213	0.000000	0.000000	0.000000
FBgn0038218	CG14841	chr3R	-	14261391	14262418	0.000000	0.000000	0.000000	FBgn0038218	CG14841	chr3R	-	14261391	14262418	0.000000	0.000000	0.000000
FBgn0038219	CG14839	chr3R	+	14262387	14263367	0.000000	0.000000	0.000000	FBgn0038219	CG14839	chr3R	+	14262387	14263367	0.000000	0.000000	0.000000
FBgn0003862	trx	chr3R	-	14263358	14286903	1.593505	23.192991	39.549950	FBgn0003862	trx	chr3R	-	14263358	14286903	0.939720	14.537443	23.333502
FBgn0267684	asRNA:CR46020	chr3R	+	14264829	14265535	0.667138	9.709994	16.558012	FBgn0267684	asRNA:CR46020	chr3R	+	14264829	14265535	0.491004	10.035277	16.107248
FBgn0285913	red	chr3R	+	14289071	14302276	0.812903	11.831561	20.175821	FBgn0285913	red	chr3R	+	14289071	14302276	0.640000	9.900783	15.891373
FBgn0038221	IFT54	chr3R	+	14302428	14304458	0.040152	0.584400	0.996551	FBgn0038221	IFT54	chr3R	+	14302428	14304458	0.000000	0.000000	0.000000
FBgn0003567	su(Hw)	chr3R	-	14304455	14308589	1.122216	18.409996	31.393726	FBgn0003567	su(Hw)	chr3R	-	14304455	14308589	1.102390	17.053944	27.372643
FBgn0004855	RpII15	chr3R	+	14309089	14310178	1.505314	21.909397	37.361095	FBgn0004855	RpII15	chr3R	+	14309089	14310178	2.071498	32.046017	51.435852
FBgn0011474	PR-Set7	chr3R	+	14316038	14320494	1.135071	16.520620	28.171862	FBgn0011474	PR-Set7	chr3R	+	14316038	14320494	0.751853	11.631145	18.668713
FBgn0038223	Afti	chr3R	-	14320191	14326689	0.567134	8.254467	14.075966	FBgn0038223	Afti	chr3R	-	14320191	14326689	0.401348	6.208843	9.965579
FBgn0038224	ATPsynE	chr3R	+	14326947	14327735	7.330555	120.025101	204.673340	FBgn0038224	ATPsynE	chr3R	+	14326947	14327735	6.276389	128.745499	206.644547
FBgn0003480	spn-B	chr3R	+	14328051	14329608	0.133671	1.945542	3.317643	FBgn0003480	spn-B	chr3R	+	14328051	14329608	0.240607	3.722184	5.974337
FBgn0024321	NK7.1	chr3R	-	14329413	14372951	1.210718	17.621641	30.049379	FBgn0024321	NK7.1	chr3R	-	14329413	14372951	0.944823	14.616386	23.460211
FBgn0051320	HEATR2	chr3R	-	14358356	14361786	0.311862	4.539058	7.740250	FBgn0051320	HEATR2	chr3R	-	14358356	14361786	0.408044	6.312429	10.131843
FBgn0086058	snoRNA:Me18S-G1189	chr3R	-	14371675	14371746	0.000000	0.000000	0.000000	FBgn0086058	snoRNA:Me18S-G1189	chr3R	-	14371675	14371746	0.000000	0.000000	0.000000
FBgn0285955	cv-c	chr3R	-	14391683	14481713	2.303893	33.532478	57.181404	FBgn0285955	cv-c	chr3R	-	14391683	14481713	2.160656	33.425289	53.649673
FBgn0262327	mir-2281	chr3R	-	14396399	14396501	0.087379	1.271775	2.168700	FBgn0262327	mir-2281	chr3R	-	14396399	14396501	0.000000	0.000000	0.000000
FBgn0085417	natalisin	chr3R	+	14418593	14421865	0.037019	0.538801	0.918792	FBgn0085417	natalisin	chr3R	+	14418593	14421865	0.055528	0.859017	1.378775
FBgn0265065	asRNA:CR44176	chr3R	-	14421751	14422549	0.000000	0.000000	0.000000	FBgn0265065	asRNA:CR44176	chr3R	-	14421751	14422549	0.049731	0.769337	1.234834
FBgn0038233	HtrA2	chr3R	-	14509049	14511712	0.382166	5.562312	9.485158	FBgn0038233	HtrA2	chr3R	-	14509049	14511712	0.186306	2.882149	4.626029
FBgn0038234	mRpL11	chr3R	+	14511838	14512691	0.784741	11.421672	19.476856	FBgn0038234	mRpL11	chr3R	+	14511838	14512691	1.359673	21.034103	33.761047
FBgn0038235	CG8461	chr3R	-	14512639	14513637	0.152888	2.225239	3.794599	FBgn0038235	CG8461	chr3R	-	14512639	14513637	0.289921	4.485070	7.198817
FBgn0038243	CG8066	chr3R	-	14567611	14568847	2.553282	42.205666	71.971405	FBgn0038243	CG8066	chr3R	-	14567611	14568847	2.596761	45.184761	72.524353
FBgn0264904	asRNA:CR44095	chr3R	+	14568962	14569871	4.407709	64.152893	109.397003	FBgn0264904	asRNA:CR44095	chr3R	+	14568962	14569871	4.505031	69.692711	111.861137
FBgn0004629	Cys	chr3R	-	14569103	14569644	2.345464	135.202347	230.554413	FBgn0004629	Cys	chr3R	-	14569103	14569644	4.932307	189.443237	304.068207
FBgn0038244	CG7987	chr3R	-	14570472	14575887	2.599185	37.830360	64.510399	FBgn0038244	CG7987	chr3R	-	14570472	14575887	2.327446	36.005527	57.791115
FBgn0020299	stumps	chr3R	+	14577217	14608079	0.002855	0.041554	0.070860	FBgn0020299	stumps	chr3R	+	14577217	14608079	0.000000	0.000000	0.000000
FBgn0267865	lncRNA:CR46153	chr3R	-	14598223	14598517	0.000000	0.000000	0.000000	FBgn0267865	lncRNA:CR46153	chr3R	-	14598223	14598517	0.000000	0.000000	0.000000
FBgn0038246	CG14853	chr3R	+	14609642	14618987	0.000000	0.000000	0.000000	FBgn0038246	CG14853	chr3R	+	14609642	14618987	0.000000	0.000000	0.000000
FBgn0003169	put	chr3R	-	14619030	14625703	1.490905	21.699680	37.003471	FBgn0003169	put	chr3R	-	14619030	14625703	1.692749	32.304581	51.850868
FBgn0013981	His4r	chr3R	+	14625755	14626614	18.478643	375.680115	640.630188	FBgn0013981	His4r	chr3R	+	14625755	14626614	19.410805	428.007355	686.978516
FBgn0038248	CG7886	chr3R	-	14626676	14642563	0.020955	0.304994	0.520092	FBgn0038248	CG7886	chr3R	-	14626676	14642563	0.000000	0.000000	0.000000
FBgn0038247	Cad88C	chr3R	+	14630478	14641776	0.000000	0.000000	0.000000	FBgn0038247	Cad88C	chr3R	+	14630478	14641776	0.000000	0.000000	0.000000
FBgn0086686	l(3)L1231	chr3R	-	14642672	14655716	2.467592	35.915066	61.244328	FBgn0086686	l(3)L1231	chr3R	-	14642672	14655716	1.763889	40.055099	64.290932
FBgn0038250	CG3505	chr3R	+	14657447	14659228	0.782278	11.385823	19.415726	FBgn0038250	CG3505	chr3R	+	14657447	14659228	0.686076	10.613577	17.035452
FBgn0038251	Hexim	chr3R	+	14659438	14661177	0.760982	11.310780	19.287756	FBgn0038251	Hexim	chr3R	+	14659438	14661177	0.829457	12.831676	20.595642
FBgn0025808	Rad17	chr3R	-	14661176	14663197	0.324739	4.726480	8.059850	FBgn0025808	Rad17	chr3R	-	14661176	14663197	0.364783	5.643183	9.057660
FBgn0038252	BigH1	chr3R	+	14663450	14664822	0.000000	0.000000	0.000000	FBgn0038252	BigH1	chr3R	+	14663450	14664822	0.000000	0.000000	0.000000
FBgn0265140	Meltrin	chr3R	-	14664907	14697292	3.256784	47.401520	80.831657	FBgn0265140	Meltrin	chr3R	-	14664907	14697292	3.823899	97.056366	155.781509
FBgn0262127	kibra	chr3R	-	14697689	14724261	3.201043	46.590225	79.448196	FBgn0262127	kibra	chr3R	-	14697689	14724261	2.031131	31.421541	50.433533
FBgn0038256	CG7530	chr3R	-	14724760	14731509	1.958428	32.005398	54.577347	FBgn0038256	CG7530	chr3R	-	14724760	14731509	1.619426	25.052477	40.210785
FBgn0011217	eff	chr3R	-	14732414	14741319	8.941052	189.971039	323.948944	FBgn0011217	eff	chr3R	-	14732414	14741319	7.924632	150.311508	241.259354
FBgn0263929	jvl	chr3R	+	14741582	14795868	0.241982	3.521976	6.005865	FBgn0263929	jvl	chr3R	+	14741582	14795868	0.164700	2.547904	4.089546
FBgn0038257	smp-30	chr3R	-	14745901	14751246	0.044418	0.646491	1.102431	FBgn0038257	smp-30	chr3R	-	14745901	14751246	0.044418	0.687145	1.102911
FBgn0038258	CG7362	chr3R	-	14751748	14754460	0.027129	0.394855	0.673327	FBgn0038258	CG7362	chr3R	-	14751748	14754460	0.027506	0.425517	0.682981
FBgn0038260	CG14855	chr3R	+	14796305	14798474	0.243284	3.540926	6.038180	FBgn0038260	CG14855	chr3R	+	14796305	14798474	0.150025	2.320883	3.725161
FBgn0038261	CG14856	chr3R	+	14798986	14801163	0.055528	0.808194	1.378176	FBgn0038261	CG14856	chr3R	+	14798986	14801163	0.074037	1.145350	1.838359
FBgn0038262	CG14857	chr3R	+	14801773	14804342	0.000000	0.000000	0.000000	FBgn0038262	CG14857	chr3R	+	14801773	14804342	0.000000	0.000000	0.000000
FBgn0266756	btsz	chr3R	-	14804092	14875488	0.019264	0.280382	0.478122	FBgn0266756	btsz	chr3R	-	14804092	14875488	0.036330	0.562024	0.902084
FBgn0267688	lncRNA:CR46024	chr3R	-	14840749	14841360	0.000000	0.000000	0.000000	FBgn0267688	lncRNA:CR46024	chr3R	-	14840749	14841360	0.000000	0.000000	0.000000
FBgn0038266	CG3610	chr3R	+	14845043	14846737	0.000000	0.000000	0.000000	FBgn0038266	CG3610	chr3R	+	14845043	14846737	0.000000	0.000000	0.000000
FBgn0038268	CG3631	chr3R	+	14879457	14882631	0.372478	5.421307	9.244707	FBgn0038268	CG3631	chr3R	+	14879457	14882631	0.277738	4.296599	6.896310
FBgn0038269	Rrp6	chr3R	-	14882498	14886246	0.831735	12.105656	20.643223	FBgn0038269	Rrp6	chr3R	-	14882498	14886246	0.879060	13.599033	21.827297
FBgn0067628	CG33331	chr3R	+	14886456	14887739	0.344237	5.010267	8.543780	FBgn0067628	CG33331	chr3R	+	14886456	14887739	0.661215	10.228977	16.418148
FBgn0067629	CG33332	chr3R	+	14886456	14889146	0.193156	2.811328	4.794030	FBgn0067629	CG33332	chr3R	+	14886456	14889146	0.196198	3.035178	4.871649
FBgn0004597	CycC	chr3R	-	14889004	14890205	1.028021	14.962540	25.514936	FBgn0004597	CycC	chr3R	-	14889004	14890205	1.213660	18.775288	30.135506
FBgn0038271	UQCR-C1	chr3R	+	14890231	14892387	16.313726	237.441422	404.898041	FBgn0038271	UQCR-C1	chr3R	+	14890231	14892387	13.560661	209.783051	336.714874
FBgn0038272	CG7265	chr3R	-	14892392	14893954	1.372185	19.971743	34.056904	FBgn0038272	CG7265	chr3R	-	14892392	14893954	1.992715	30.827248	49.479652
FBgn0038273	CG14860	chr3R	+	14894784	14896446	0.000000	0.000000	0.000000	FBgn0038273	CG14860	chr3R	+	14894784	14896446	0.310667	4.806010	7.713946
FBgn0038274	Nup93-2	chr3R	-	14895703	14898372	1.548658	22.540257	38.436871	FBgn0038274	Nup93-2	chr3R	-	14895703	14898372	1.014175	15.689260	25.182241
FBgn0038275	CG3817	chr3R	+	14898739	14899617	1.721274	25.052629	42.721111	FBgn0038275	CG3817	chr3R	+	14898739	14899617	1.302617	20.151449	32.344334
FBgn0262514	VhaPPA1-2	chr3R	-	14899606	14900277	0.000000	0.000000	0.000000	FBgn0262514	VhaPPA1-2	chr3R	-	14899606	14900277	0.000000	0.000000	0.000000
FBgn0038277	RpS5b	chr3R	-	14900432	14901563	0.0	0.0	0.0	FBgn0038277	RpS5b	chr3R	-	14900432	14901563	0.077813	1.203765	1.932118
FBgn0028662	VhaPPA1-1	chr3R	-	14902330	14904061	6.747781	98.211937	167.476349	FBgn0028662	VhaPPA1-1	chr3R	-	14902330	14904061	8.542899	132.158417	212.122498
FBgn0038282	dpr9	chr3R	-	15054930	15077206	0.015334	0.223182	0.380582	FBgn0038282	dpr9	chr3R	-	15054930	15077206	0.007667	0.118608	0.190374
FBgn0038286	CG6966	chr3R	-	15079320	15095631	1.736129	29.220646	49.828636	FBgn0038286	CG6966	chr3R	-	15079320	15095631	1.709305	30.482946	48.927029
FBgn0261859	CG42788	chr3R	-	15095957	15131926	0.884684	12.876312	21.957388	FBgn0261859	CG42788	chr3R	-	15095957	15131926	0.946455	14.641633	23.500734
FBgn0262315	mir-2493	chr3R	-	15130754	15130859	0.264151	3.844639	6.556088	FBgn0262315	mir-2493	chr3R	-	15130754	15130859	0.320755	4.962071	7.964433
FBgn0038290	CG6912	chr3R	-	15135138	15137004	3.549719	51.665104	88.102150	FBgn0038290	CG6912	chr3R	-	15135138	15137004	2.374648	36.735741	58.963154
FBgn0267160	asRNA:CR45600	chr3R	-	15136985	15140121	0.456080	6.638109	11.319664	FBgn0267160	asRNA:CR45600	chr3R	-	15136985	15140121	0.302677	4.682405	7.515552
FBgn0038291	CG3984	chr3R	+	15137148	15139007	0.000000	0.000000	0.000000	FBgn0038291	CG3984	chr3R	+	15137148	15139007	0.497978	7.703706	12.364928
FBgn0038292	CG3987	chr3R	+	15139958	15141715	0.000000	0.000000	0.000000	FBgn0038292	CG3987	chr3R	+	15139958	15141715	0.000000	0.000000	0.000000
FBgn0266064	GlyS	chr3R	-	15141843	15147531	4.256886	83.208183	141.891129	FBgn0266064	GlyS	chr3R	-	15141843	15147531	5.969461	123.909836	198.883011
FBgn0038295	Gyc88E	chr3R	+	15150375	15191242	0.000000	0.000000	0.000000	FBgn0038295	Gyc88E	chr3R	+	15150375	15191242	0.000000	0.000000	0.000000
FBgn0038294	Mf	chr3R	-	15170625	15181510	0.000000	0.000000	0.000000	FBgn0038294	Mf	chr3R	-	15170625	15181510	0.000000	0.000000	0.000000
FBgn0038296	CG6752	chr3R	-	15191058	15196210	0.217107	3.159928	5.388481	FBgn0038296	CG6752	chr3R	-	15191058	15196210	0.299481	4.632963	7.436194
FBgn0263633	mir-3644	chr3R	-	15192297	15192357	0.000000	0.000000	0.000000	FBgn0263633	mir-3644	chr3R	-	15192297	15192357	0.000000	0.000000	0.000000
FBgn0260659	CG42542	chr3R	+	15196598	15203074	0.267544	3.894023	6.640300	FBgn0260659	CG42542	chr3R	+	15196598	15203074	0.386888	5.985147	9.606534
FBgn0028984	Spn88Ea	chr3R	-	15203069	15206447	18.166338	264.405640	450.878906	FBgn0028984	Spn88Ea	chr3R	-	15203069	15206447	18.540434	287.226776	461.016815
FBgn0038300	Mau2	chr3R	+	15209204	15211347	1.067114	15.531527	26.485205	FBgn0038300	Mau2	chr3R	+	15209204	15211347	0.955417	14.780274	23.723263
FBgn0038301	CG6654	chr3R	-	15211277	15213658	0.556145	8.094525	13.803225	FBgn0038301	CG6654	chr3R	-	15211277	15213658	0.636163	9.841424	15.796100
FBgn0038302	CG4210	chr3R	+	15213974	15214845	2.702346	40.911083	69.763809	FBgn0038302	CG4210	chr3R	+	15213974	15214845	2.421499	39.196644	62.913052
FBgn0038303	SIDL	chr3R	-	15214762	15218874	0.630160	9.171791	15.640238	FBgn0038303	SIDL	chr3R	-	15214762	15218874	0.794397	12.289300	19.725092
FBgn0038304	CG12241	chr3R	+	15219256	15222371	0.729404	10.616258	18.103422	FBgn0038304	CG12241	chr3R	+	15219256	15222371	0.997321	15.428529	24.763750
FBgn0283562	mir-9383	chr3R	+	15221795	15221855	0.000000	0.000000	0.000000	FBgn0283562	mir-9383	chr3R	+	15221795	15221855	1.032787	15.977186	25.644379
FBgn0051155	Rpb7	chr3R	-	15222251	15223180	1.550725	22.570341	38.488174	FBgn0051155	Rpb7	chr3R	-	15222251	15223180	1.117260	17.283981	27.741869
FBgn0051344	CG31344	chr3R	-	15223378	15225329	0.954483	13.892215	23.689762	FBgn0051344	CG31344	chr3R	-	15223378	15225329	1.501379	23.226294	37.279648
FBgn0263979	Caf1-55	chr3R	+	15225576	15227564	5.734136	83.458649	142.318222	FBgn0263979	Caf1-55	chr3R	+	15225576	15227564	5.661378	87.581367	140.573547
